timestamp tx ty tz qx qy qz qw 
1305033548.3178 0.2416 -0.4884 0.6091 0.5625 0.71 -0.3413 -0.2509
1305033548.3578 0.23 -0.4901 0.6087 0.5621 0.7107 -0.3422 -0.2487
1305033548.3878 0.2213 -0.4911 0.6084 0.5615 0.7108 -0.3439 -0.2474
1305033548.4178 0.213 -0.4919 0.6082 0.5618 0.7104 -0.3449 -0.2466
1305033548.4578 0.2023 -0.4925 0.6082 0.5611 0.7119 -0.3434 -0.2459
1305033548.4878 0.1943 -0.4933 0.6073 0.5618 0.7113 -0.3436 -0.2457
1305033548.5178 0.1866 -0.4939 0.607 0.5622 0.7109 -0.3436 -0.2459
1305033548.5579 0.1765 -0.4947 0.6068 0.5631 0.7107 -0.3436 -0.2446
1305033548.5878 0.169 -0.4957 0.6069 0.5631 0.7112 -0.3431 -0.2438
1305033548.6278 0.1589 -0.497 0.6067 0.561 0.7129 -0.3425 -0.2444
1305033548.6577 0.1511 -0.4978 0.6068 0.5598 0.7131 -0.3432 -0.2453
1305033548.6878 0.1431 -0.4988 0.6069 0.5595 0.7133 -0.3434 -0.2455
1305033548.7178 0.1356 -0.4997 0.6071 0.5601 0.7138 -0.3416 -0.245
1305033548.7578 0.1253 -0.5009 0.6079 0.5603 0.7137 -0.3412 -0.2457
1305033548.788 0.1177 -0.5021 0.6079 0.5595 0.7145 -0.3411 -0.2451
1305033548.828 0.1079 -0.504 0.6078 0.5586 0.716 -0.3405 -0.2437
1305033548.8578 0.1003 -0.5056 0.6076 0.5573 0.7168 -0.3407 -0.244
1305033548.8878 0.0935 -0.507 0.6071 0.5558 0.7187 -0.339 -0.2442
1305033548.9278 0.0831 -0.5091 0.6062 0.5529 0.721 -0.3384 -0.2449
1305033548.9578 0.0756 -0.5107 0.6058 0.5522 0.7222 -0.3364 -0.2458
1305033548.9878 0.0678 -0.512 0.6053 0.5528 0.7224 -0.3343 -0.2466
1305033549.0178 0.0597 -0.5136 0.6051 0.5525 0.7228 -0.3331 -0.2476
1305033549.0579 0.0495 -0.5155 0.6049 0.5546 0.7227 -0.3305 -0.2467
1305033549.0878 0.0413 -0.5174 0.6046 0.5561 0.7227 -0.3292 -0.2453
1305033549.1278 0.0302 -0.5208 0.6042 0.5568 0.7224 -0.3292 -0.2446
1305033549.1579 0.0224 -0.5235 0.6042 0.556 0.7234 -0.3277 -0.2452
1305033549.1878 0.0136 -0.5263 0.6041 0.5539 0.7242 -0.3285 -0.2466
1305033549.2178 0.0048 -0.5292 0.6041 0.5538 0.7234 -0.3296 -0.2478
1305033549.2577 -0.0067 -0.5324 0.6043 0.555 0.7222 -0.3309 -0.2469
1305033549.2878 -0.0154 -0.5345 0.6042 0.5565 0.7209 -0.3315 -0.2465
1305033549.3178 -0.0241 -0.5362 0.604 0.5576 0.7197 -0.3322 -0.2465
1305033549.3578 -0.0352 -0.5381 0.6029 0.5587 0.7186 -0.3318 -0.2477
1305033549.3878 -0.0432 -0.5392 0.6014 0.5595 0.7188 -0.3303 -0.2473
1305033549.4279 -0.0541 -0.5408 0.5997 0.5605 0.7186 -0.3291 -0.2473
1305033549.4578 -0.0623 -0.5415 0.5985 0.5596 0.7192 -0.3286 -0.2481
1305033549.4879 -0.0705 -0.5422 0.5973 0.5597 0.7194 -0.3284 -0.2478
1305033549.5278 -0.0817 -0.5429 0.5962 0.5596 0.7197 -0.328 -0.2475
1305033549.5578 -0.0903 -0.5431 0.5954 0.5589 0.7203 -0.3282 -0.2472
1305033549.5877 -0.0988 -0.5437 0.5943 0.5573 0.7213 -0.3289 -0.247
1305033549.6278 -0.1103 -0.5439 0.5924 0.5554 0.7237 -0.3281 -0.2453
1305033549.6578 -0.1189 -0.5444 0.5909 0.5546 0.7251 -0.3276 -0.2436
1305033549.6878 -0.1279 -0.5453 0.5893 0.5536 0.7265 -0.3284 -0.2407
1305033549.7177 -0.137 -0.5463 0.5881 0.5509 0.7294 -0.3291 -0.2372
1305033549.7478 -0.1464 -0.5476 0.5873 0.5474 0.7318 -0.3303 -0.236
1305033549.7878 -0.1594 -0.5495 0.5858 0.5437 0.7341 -0.3339 -0.2324
1305033549.8278 -0.1727 -0.5513 0.5847 0.5391 0.7381 -0.3356 -0.2278
1305033549.8578 -0.1832 -0.5525 0.5842 0.5361 0.7397 -0.3371 -0.2276
1305033549.8878 -0.1937 -0.5541 0.5843 0.5325 0.7423 -0.3384 -0.2257
1305033549.9177 -0.2046 -0.5561 0.5845 0.5287 0.7443 -0.3407 -0.2244
1305033549.9578 -0.2192 -0.5591 0.5853 0.5224 0.7472 -0.345 -0.2228
1305033549.9878 -0.2297 -0.5617 0.5853 0.5162 0.7503 -0.3479 -0.2226
1305033550.0177 -0.2403 -0.5644 0.5854 0.5118 0.7535 -0.3482 -0.2218
1305033550.0578 -0.2545 -0.5685 0.5849 0.5046 0.7574 -0.3502 -0.2216
1305033550.0878 -0.2656 -0.5719 0.5844 0.4992 0.7589 -0.3536 -0.2232
1305033550.1178 -0.2768 -0.5754 0.5836 0.4952 0.7598 -0.3565 -0.2245
1305033550.1578 -0.2924 -0.5808 0.582 0.4898 0.7601 -0.3619 -0.2268
1305033550.1878 -0.3036 -0.5849 0.58 0.4865 0.7599 -0.3655 -0.2285
1305033550.2278 -0.318 -0.5906 0.5767 0.4836 0.7597 -0.368 -0.2313
1305033550.2577 -0.3285 -0.5952 0.5737 0.4792 0.7607 -0.3705 -0.2335
1305033550.2878 -0.3381 -0.6 0.5709 0.4747 0.7621 -0.3715 -0.2363
1305033550.3177 -0.3478 -0.6049 0.5681 0.4712 0.7624 -0.3733 -0.2397
1305033550.3577 -0.3599 -0.6121 0.5643 0.4685 0.7623 -0.3761 -0.2407
1305033550.3877 -0.3685 -0.6175 0.5613 0.4651 0.7635 -0.3778 -0.2409
1305033550.4177 -0.3767 -0.6235 0.5586 0.4603 0.765 -0.3786 -0.2439
1305033550.4578 -0.3873 -0.632 0.5552 0.453 0.7667 -0.3811 -0.2486
1305033550.4878 -0.3946 -0.6386 0.5524 0.4499 0.7687 -0.3808 -0.2482
1305033550.5278 -0.4039 -0.6485 0.5488 0.4459 0.7698 -0.3828 -0.249
1305033550.5578 -0.4103 -0.6565 0.5464 0.4429 0.7713 -0.3845 -0.2473
1305033550.5877 -0.4159 -0.665 0.5444 0.4389 0.7733 -0.387 -0.2443
1305033550.6278 -0.4233 -0.677 0.542 0.4323 0.776 -0.3906 -0.2417
1305033550.6578 -0.4281 -0.6862 0.5395 0.4285 0.7775 -0.393 -0.2397
1305033550.6878 -0.4327 -0.6957 0.5375 0.4247 0.7791 -0.3961 -0.2361
1305033550.7278 -0.4389 -0.709 0.5345 0.4234 0.7801 -0.4004 -0.2278
1305033550.7378 -0.4404 -0.7124 0.5339 0.423 0.7803 -0.4013 -0.2261
1305033550.8178 -0.4523 -0.7409 0.5289 0.4158 0.7824 -0.4126 -0.2117
1305033550.9277 -0.4691 -0.7823 0.5207 0.3982 0.7847 -0.4265 -0.2091
1305033551.0578 -0.4875 -0.828 0.5195 0.3742 0.7882 -0.4474 -0.1962
1305033551.0879 -0.491 -0.8374 0.5203 0.3649 0.7901 -0.4541 -0.191
1305033551.1177 -0.4944 -0.8463 0.5213 0.3551 0.7926 -0.4596 -0.1854
1305033551.1578 -0.4986 -0.8568 0.5237 0.3406 0.7982 -0.4629 -0.1805
1305033551.1878 -0.5014 -0.8644 0.5257 0.331 0.8013 -0.4659 -0.1769
1305033551.2177 -0.5045 -0.8716 0.5281 0.3211 0.8043 -0.4689 -0.1736
1305033551.2577 -0.5084 -0.8804 0.5315 0.3092 0.8063 -0.4748 -0.1697
1305033551.2878 -0.5109 -0.8863 0.5338 0.3045 0.8084 -0.4757 -0.1654
1305033551.3278 -0.514 -0.8936 0.5373 0.2971 0.8107 -0.4791 -0.1579
1305033551.3577 -0.5161 -0.8991 0.5397 0.2924 0.8112 -0.4827 -0.1531
1305033551.3878 -0.5179 -0.904 0.5421 0.2871 0.8127 -0.4846 -0.1491
1305033551.4277 -0.5205 -0.9103 0.5448 0.2808 0.8134 -0.4874 -0.1484
1305033551.4578 -0.5222 -0.9144 0.5471 0.2774 0.8146 -0.4874 -0.1481
1305033551.4878 -0.5236 -0.9183 0.549 0.2737 0.8156 -0.4883 -0.1465
1305033551.5278 -0.5254 -0.923 0.5526 0.2705 0.8176 -0.488 -0.1423
1305033551.5578 -0.5269 -0.9265 0.5553 0.2681 0.818 -0.4893 -0.1402
1305033551.5878 -0.5291 -0.93 0.558 0.2635 0.8201 -0.4888 -0.1378
1305033551.6278 -0.5329 -0.9348 0.5616 0.2548 0.8214 -0.4913 -0.1378
1305033551.6578 -0.5366 -0.9382 0.5642 0.2497 0.8221 -0.4922 -0.1396
1305033551.6878 -0.541 -0.9412 0.5668 0.2457 0.8222 -0.4934 -0.1421
1305033551.7277 -0.5474 -0.945 0.5697 0.2438 0.8219 -0.4949 -0.1418
1305033551.7578 -0.5533 -0.9475 0.5714 0.242 0.8215 -0.4965 -0.1415
1305033551.7877 -0.5595 -0.9502 0.5722 0.2425 0.8213 -0.497 -0.14
1305033551.8278 -0.5683 -0.9538 0.5727 0.2439 0.8221 -0.4956 -0.1383
1305033551.8577 -0.575 -0.9569 0.5722 0.2429 0.8222 -0.4958 -0.1388
1305033551.8878 -0.5823 -0.9605 0.5712 0.2391 0.8231 -0.4958 -0.1396
1305033551.9177 -0.5895 -0.9648 0.57 0.2351 0.8244 -0.4956 -0.1393
1305033551.9578 -0.5998 -0.9715 0.5674 0.2284 0.8248 -0.4976 -0.1411
1305033551.9878 -0.6067 -0.9767 0.5661 0.2239 0.8267 -0.497 -0.1393
1305033552.0177 -0.6144 -0.9829 0.5653 0.22 0.8262 -0.5001 -0.1373
1305033553.2577 -0.7123 -1.019 0.5383 0.2002 0.8495 -0.4751 -0.112
1305033553.2877 -0.7107 -1.0099 0.538 0.204 0.8479 -0.475 -0.1176
1305033553.3278 -0.7082 -0.997 0.5379 0.2097 0.8473 -0.472 -0.1239
1305033553.3578 -0.7062 -0.9868 0.5381 0.2159 0.8465 -0.4692 -0.1292
1305033553.3877 -0.7039 -0.9764 0.5379 0.2237 0.8454 -0.4662 -0.1336
1305033553.4278 -0.7008 -0.9625 0.5382 0.2334 0.8426 -0.4641 -0.142
1305033553.4577 -0.6988 -0.952 0.5386 0.2414 0.8404 -0.4624 -0.1472
1305033553.4877 -0.6958 -0.9415 0.5388 0.2506 0.8382 -0.4598 -0.152
1305033553.5278 -0.6916 -0.9274 0.5396 0.2612 0.8366 -0.4548 -0.158
1305033553.5578 -0.6883 -0.9165 0.5402 0.2681 0.8363 -0.4496 -0.1631
1305033553.5978 -0.6839 -0.9028 0.541 0.2775 0.8322 -0.4482 -0.1719
1305033553.6279 -0.6804 -0.8923 0.542 0.2853 0.8295 -0.4459 -0.178
1305033553.6577 -0.6764 -0.8819 0.5432 0.2944 0.8255 -0.4454 -0.1833
1305033553.6978 -0.6708 -0.8679 0.5457 0.3073 0.82 -0.4438 -0.1905
1305033553.7278 -0.666 -0.8573 0.5476 0.3161 0.8159 -0.4434 -0.1944
1305033553.7577 -0.6611 -0.8485 0.5481 0.3229 0.8092 -0.4495 -0.1974
1305033553.7977 -0.6536 -0.8349 0.5497 0.3333 0.804 -0.4483 -0.2039
1305033553.8277 -0.6473 -0.8244 0.5507 0.3417 0.7989 -0.4478 -0.2108
1305033553.8577 -0.6407 -0.8139 0.5513 0.3492 0.7965 -0.4442 -0.2152
1305033553.8977 -0.6314 -0.8002 0.5521 0.361 0.7923 -0.4395 -0.2211
1305033553.9278 -0.6249 -0.7905 0.5526 0.3692 0.7862 -0.4401 -0.2277
1305033553.9577 -0.617 -0.7803 0.5529 0.3785 0.782 -0.4375 -0.2319
1305033553.9978 -0.6066 -0.7674 0.5531 0.391 0.7751 -0.4362 -0.2367
1305033554.0278 -0.598 -0.7579 0.5532 0.4008 0.7704 -0.4341 -0.2396
1305033554.0577 -0.5894 -0.7487 0.5531 0.4096 0.7659 -0.4314 -0.244
1305033554.0977 -0.5773 -0.7366 0.5527 0.4192 0.7615 -0.4269 -0.2493
1305033554.1278 -0.5684 -0.7286 0.5519 0.4273 0.7571 -0.4253 -0.2516
1305033554.1578 -0.5594 -0.7206 0.5507 0.4345 0.7554 -0.421 -0.2516
1305033554.1978 -0.5475 -0.7103 0.5495 0.4414 0.7527 -0.4159 -0.2562
1305033554.2278 -0.5384 -0.7031 0.5486 0.4466 0.7512 -0.4105 -0.2603
1305033554.2578 -0.5305 -0.6959 0.548 0.4517 0.7468 -0.4095 -0.2657
1305033554.2978 -0.5198 -0.6863 0.5466 0.4595 0.7435 -0.4045 -0.269
1305033554.3278 -0.512 -0.6795 0.5457 0.4666 0.74 -0.4013 -0.2713
1305033554.3577 -0.5045 -0.6729 0.5448 0.4741 0.7361 -0.3987 -0.2727
1305033554.3978 -0.4946 -0.6646 0.5431 0.4842 0.7313 -0.3946 -0.2741
1305033554.4277 -0.4873 -0.6586 0.542 0.4898 0.7289 -0.3908 -0.2759
1305033554.4578 -0.4805 -0.6527 0.5411 0.4935 0.7257 -0.3891 -0.2801
1305033554.4977 -0.4716 -0.6449 0.5411 0.4991 0.7205 -0.3857 -0.2881
1305033554.5277 -0.4648 -0.6391 0.5413 0.5052 0.7155 -0.3825 -0.2942
1305033554.5577 -0.458 -0.6334 0.5415 0.5115 0.7102 -0.3812 -0.2977
1305033554.5977 -0.4485 -0.6263 0.5416 0.5213 0.7035 -0.3793 -0.2992
1305033554.6277 -0.4409 -0.6207 0.5419 0.5286 0.698 -0.3764 -0.3028
1305033554.6577 -0.4328 -0.6154 0.5421 0.5356 0.6922 -0.3742 -0.3065
1305033554.6978 -0.4212 -0.6086 0.5421 0.5439 0.6858 -0.3716 -0.3094
1305033554.7278 -0.4122 -0.6038 0.5422 0.5507 0.6804 -0.3697 -0.3116
1305033554.7577 -0.403 -0.5991 0.5424 0.5576 0.6756 -0.3675 -0.3123
1305033554.7978 -0.3898 -0.5937 0.5424 0.5637 0.6708 -0.3667 -0.3128
1305033554.8278 -0.3793 -0.5901 0.5423 0.5676 0.6678 -0.366 -0.3129
1305033554.8577 -0.3686 -0.5865 0.5424 0.5713 0.6655 -0.3642 -0.3133
1305033554.8977 -0.3534 -0.582 0.543 0.5752 0.6635 -0.3602 -0.3148
1305033554.9277 -0.3422 -0.5791 0.5435 0.5772 0.6617 -0.3594 -0.3161
1305033554.9678 -0.3269 -0.5756 0.5444 0.5804 0.6596 -0.3579 -0.3163
1305033554.9977 -0.3159 -0.5736 0.5452 0.5823 0.6581 -0.3568 -0.317
1305033555.0276 -0.3044 -0.5721 0.5463 0.5836 0.6579 -0.3547 -0.3174
1305033555.0577 -0.2939 -0.5709 0.5473 0.5838 0.657 -0.3547 -0.3191
1305033555.0977 -0.2802 -0.5697 0.549 0.5834 0.6564 -0.3542 -0.3214
1305033555.1277 -0.2702 -0.5693 0.5504 0.5826 0.6561 -0.3544 -0.3234
1305033555.1677 -0.2576 -0.5693 0.5524 0.5826 0.6538 -0.355 -0.3271
1305033555.2077 -0.245 -0.5698 0.5536 0.5832 0.6514 -0.3563 -0.3296
1305033555.228 -0.2387 -0.5701 0.5541 0.5832 0.651 -0.3565 -0.3302
1305033555.2577 -0.2293 -0.571 0.5551 0.5828 0.6503 -0.3569 -0.3318
1305033555.2978 -0.216 -0.5721 0.5557 0.5839 0.6494 -0.3553 -0.3334
1305033555.3277 -0.206 -0.5731 0.5561 0.5848 0.6492 -0.3547 -0.3329
1305033555.3577 -0.1958 -0.5743 0.5565 0.5852 0.6493 -0.3543 -0.3323
1305033555.3977 -0.1823 -0.5757 0.5568 0.5856 0.6502 -0.3529 -0.3315
1305033555.4277 -0.1725 -0.5768 0.557 0.5854 0.6505 -0.3526 -0.3315
1305033555.4578 -0.1628 -0.5778 0.5572 0.5855 0.6513 -0.3522 -0.3299
1305033555.4977 -0.1506 -0.579 0.5578 0.5857 0.6516 -0.3529 -0.3284
1305033555.5277 -0.142 -0.58 0.558 0.5864 0.6521 -0.3527 -0.3264
1305033555.5677 -0.1316 -0.5811 0.5582 0.5863 0.6525 -0.3519 -0.3266
1305033555.5977 -0.1244 -0.5817 0.5583 0.5873 0.6532 -0.3502 -0.3253
1305033555.6278 -0.1182 -0.5823 0.5582 0.588 0.6528 -0.3505 -0.3245
1305033555.6677 -0.1104 -0.5827 0.5582 0.5889 0.653 -0.3491 -0.3239
1305033555.6977 -0.1057 -0.5829 0.5579 0.589 0.6524 -0.3494 -0.3247
1305033555.7277 -0.1013 -0.5832 0.5576 0.59 0.6526 -0.3487 -0.3232
1305033555.7577 -0.0978 -0.5833 0.5573 0.5908 0.6522 -0.3487 -0.3225
1305033555.7977 -0.0941 -0.5832 0.557 0.5917 0.6517 -0.3478 -0.3227
1305033555.8277 -0.0919 -0.5829 0.5568 0.5922 0.6507 -0.3485 -0.323
1305033555.8677 -0.0903 -0.582 0.5568 0.5968 0.6475 -0.3486 -0.3209
1305033555.8977 -0.0898 -0.581 0.5569 0.6006 0.6442 -0.349 -0.3202
1305033555.9277 -0.0898 -0.5799 0.557 0.6042 0.6421 -0.3484 -0.3182
1305033555.9577 -0.0904 -0.5787 0.5569 0.6062 0.6404 -0.3479 -0.3183
1305033556.0677 -0.0956 -0.5739 0.5556 0.6084 0.639 -0.3434 -0.3218
1305033556.0977 -0.0978 -0.5724 0.5554 0.6093 0.6382 -0.3423 -0.3229
1305033556.1277 -0.1004 -0.5707 0.5552 0.6111 0.6369 -0.3417 -0.3227
1305033556.1577 -0.1034 -0.5691 0.5551 0.6131 0.6355 -0.3415 -0.3219
1305033556.1977 -0.1082 -0.5669 0.5547 0.6159 0.6334 -0.3406 -0.3218
1305033556.2277 -0.1125 -0.5653 0.5539 0.6177 0.6314 -0.3405 -0.3223
1305033556.2578 -0.1169 -0.5636 0.5535 0.6194 0.631 -0.3378 -0.3226
1305033556.2977 -0.1243 -0.5615 0.5527 0.621 0.6286 -0.338 -0.324
1305033556.3278 -0.1301 -0.56 0.5519 0.6231 0.6271 -0.3367 -0.3243
1305033556.3677 -0.1391 -0.5577 0.5509 0.6255 0.6252 -0.334 -0.3261
1305033556.3977 -0.1462 -0.5559 0.5501 0.6276 0.6233 -0.3322 -0.3276
1305033556.4277 -0.154 -0.5542 0.549 0.6308 0.6203 -0.3309 -0.3283
1305033556.4577 -0.1624 -0.5528 0.5484 0.633 0.6175 -0.3294 -0.3309
1305033556.4977 -0.1739 -0.5508 0.5474 0.6356 0.6151 -0.3278 -0.332
1305033556.5277 -0.1831 -0.5495 0.5467 0.6374 0.6126 -0.327 -0.334
1305033556.5677 -0.1957 -0.5476 0.5458 0.64 0.6104 -0.3245 -0.3354
1305033556.5977 -0.2055 -0.5463 0.5453 0.6424 0.6083 -0.323 -0.336
1305033556.6277 -0.2161 -0.5444 0.545 0.644 0.6054 -0.3222 -0.3389
1305033556.6577 -0.2267 -0.5424 0.5448 0.6464 0.6026 -0.3199 -0.3415
1305033556.6977 -0.2407 -0.5392 0.5445 0.6506 0.5996 -0.3158 -0.3428
1305033556.7277 -0.2516 -0.5367 0.5443 0.6537 0.5965 -0.3139 -0.3439
1305033556.7577 -0.2626 -0.5335 0.5432 0.6571 0.5925 -0.3132 -0.3451
1305033556.7977 -0.2777 -0.5291 0.5424 0.6616 0.5885 -0.3083 -0.3476
1305033556.8277 -0.2891 -0.5256 0.5415 0.6657 0.5864 -0.302 -0.349
1305033556.8577 -0.3005 -0.522 0.5409 0.6696 0.5827 -0.2986 -0.3505
1305033556.8977 -0.3153 -0.5164 0.5401 0.6747 0.5774 -0.2942 -0.3533
1305033556.9277 -0.3266 -0.5128 0.5403 0.6786 0.5735 -0.2906 -0.3552
1305033556.9676 -0.3413 -0.5078 0.5405 0.6837 0.5671 -0.2858 -0.3596
1305033556.9977 -0.352 -0.5041 0.5409 0.6871 0.563 -0.2819 -0.3626
1305033557.0277 -0.3624 -0.5002 0.5411 0.6909 0.5581 -0.2786 -0.3653
1305033557.0577 -0.3726 -0.4964 0.5415 0.695 0.553 -0.2771 -0.3666
1305033557.0777 -0.3793 -0.494 0.5419 0.6974 0.5493 -0.2769 -0.3678
1305033557.1977 -0.4168 -0.4808 0.5422 0.7082 0.5335 -0.2684 -0.3766
1305033557.2277 -0.4259 -0.4779 0.5423 0.71 0.5305 -0.2667 -0.3787
1305033557.2677 -0.4381 -0.4746 0.5427 0.7126 0.5258 -0.2668 -0.3803
1305033557.2977 -0.4472 -0.4724 0.5426 0.7136 0.5229 -0.2675 -0.3818
1305033557.3277 -0.4557 -0.4702 0.5426 0.7152 0.5208 -0.267 -0.3821
1305033557.3577 -0.464 -0.4678 0.5425 0.7166 0.5184 -0.2655 -0.3837
1305033557.3977 -0.4748 -0.4643 0.542 0.7189 0.5145 -0.2645 -0.3854
1305033557.4277 -0.4827 -0.4617 0.541 0.722 0.5121 -0.2627 -0.3841
1305033557.4577 -0.491 -0.4589 0.5396 0.7236 0.5107 -0.2614 -0.3838
1305033557.4978 -0.5025 -0.4543 0.5363 0.7248 0.5084 -0.2606 -0.3851
1305033557.5276 -0.5113 -0.4506 0.5337 0.7263 0.5063 -0.259 -0.3861
1305033557.5677 -0.5235 -0.4453 0.5304 0.7285 0.5028 -0.258 -0.3872
1305033557.5977 -0.5325 -0.4412 0.5277 0.7313 0.5005 -0.2566 -0.3858
1305033557.6377 -0.5444 -0.4345 0.5244 0.7342 0.4966 -0.2536 -0.3874
1305033557.6577 -0.55 -0.4313 0.5228 0.7361 0.4948 -0.2515 -0.3875
1305033557.6978 -0.5614 -0.4243 0.5201 0.7386 0.4923 -0.2498 -0.3869
1305033557.7277 -0.5699 -0.419 0.5179 0.7395 0.4903 -0.2495 -0.3879
1305033557.7677 -0.5812 -0.4112 0.5151 0.7414 0.4882 -0.2459 -0.3893
1305033557.7977 -0.5888 -0.4053 0.5135 0.7438 0.4873 -0.2412 -0.3887
1305033557.8277 -0.5968 -0.3992 0.5118 0.7456 0.486 -0.2393 -0.3881
1305033557.8578 -0.6044 -0.3927 0.5107 0.7478 0.4841 -0.2358 -0.3883
1305033557.8977 -0.6147 -0.384 0.5094 0.7511 0.4803 -0.2323 -0.389
1305033557.9277 -0.6216 -0.3774 0.5091 0.7551 0.478 -0.228 -0.3865
1305033557.9577 -0.6292 -0.3703 0.508 0.7577 0.4736 -0.227 -0.3875
1305033557.9977 -0.6384 -0.3612 0.5071 0.763 0.4682 -0.223 -0.3859
1305033558.0277 -0.6456 -0.3538 0.5063 0.7661 0.4636 -0.2206 -0.3866
1305033558.0577 -0.6527 -0.3468 0.5059 0.7693 0.4596 -0.2176 -0.3868
1305033558.0977 -0.6621 -0.3372 0.5054 0.7733 0.4534 -0.2147 -0.3878
1305033558.1277 -0.669 -0.33 0.5051 0.7759 0.4492 -0.2127 -0.3885
1305033558.1677 -0.6775 -0.32 0.5051 0.7797 0.4432 -0.2087 -0.3899
1305033558.1977 -0.6836 -0.3125 0.5052 0.7823 0.4382 -0.2072 -0.3913
1305033558.1977 -0.6836 -0.3125 0.5052 0.7823 0.4382 -0.2072 -0.3913
1305033558.5676 -0.727 -0.2082 0.5024 0.8135 0.3681 -0.1747 -0.4151
1305033558.5977 -0.7285 -0.1995 0.5026 0.8163 0.362 -0.1719 -0.4159
1305033558.6277 -0.7299 -0.1904 0.5024 0.8179 0.3561 -0.1685 -0.4193
1305033558.6677 -0.7311 -0.1788 0.5029 0.8199 0.3491 -0.1627 -0.4236
1305033558.6977 -0.7318 -0.1704 0.5029 0.8216 0.3444 -0.1587 -0.4256
1305033558.7277 -0.7319 -0.1617 0.5034 0.8243 0.3374 -0.1553 -0.4273
1305033558.7676 -0.7321 -0.1495 0.5048 0.8281 0.3251 -0.1511 -0.4309
1305033558.7977 -0.7318 -0.1406 0.5057 0.8315 0.3153 -0.148 -0.4329
1305033558.8277 -0.7312 -0.1313 0.5068 0.835 0.3049 -0.1457 -0.4343
1305033558.8676 -0.73 -0.1195 0.5089 0.8406 0.2895 -0.1427 -0.435
1305033558.8977 -0.7287 -0.1113 0.5104 0.8444 0.2787 -0.1409 -0.4353
1305033558.9278 -0.7276 -0.1029 0.5117 0.8462 0.2706 -0.1384 -0.4377
1305033558.9676 -0.7263 -0.0931 0.5133 0.8469 0.265 -0.1337 -0.4413
1305033558.9977 -0.7251 -0.0865 0.5143 0.8469 0.2621 -0.1303 -0.4439
1305033559.0276 -0.7241 -0.0798 0.5151 0.8466 0.2583 -0.1276 -0.4475
1305033559.0677 -0.7224 -0.072 0.5165 0.8482 0.2545 -0.1238 -0.4477
1305033559.0977 -0.7214 -0.0661 0.5179 0.8477 0.2521 -0.1215 -0.4506
1305033559.1376 -0.7196 -0.0589 0.5198 0.8492 0.2468 -0.1163 -0.4521
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.1677 -0.7184 -0.0542 0.5214 0.8511 0.2432 -0.1128 -0.4514
1305033559.7477 -0.6895 -0.0737 0.5116 0.8527 0.2493 -0.1161 -0.4441
1305033559.7477 -0.6895 -0.0737 0.5116 0.8527 0.2493 -0.1161 -0.4441
1305033559.7477 -0.6895 -0.0737 0.5116 0.8527 0.2493 -0.1161 -0.4441
1305033559.7976 -0.685 -0.084 0.5099 0.8539 0.2508 -0.1189 -0.4401
1305033559.8376 -0.6814 -0.0928 0.5088 0.8539 0.2543 -0.1211 -0.4375
1305033559.8676 -0.6785 -0.0997 0.5077 0.8527 0.2585 -0.1242 -0.4366
1305033559.8976 -0.6752 -0.1068 0.507 0.8514 0.2646 -0.1263 -0.4349
1305033559.9377 -0.6707 -0.1165 0.5062 0.8497 0.2726 -0.1278 -0.433
1305033559.9676 -0.667 -0.1236 0.5057 0.8483 0.2776 -0.13 -0.4318
1305033559.9977 -0.6629 -0.1311 0.5053 0.8478 0.2811 -0.1332 -0.4295
1305033560.0377 -0.6573 -0.1413 0.5044 0.8472 0.2866 -0.136 -0.4262
1305033560.0676 -0.6529 -0.1494 0.5037 0.8461 0.2921 -0.1381 -0.4241
1305033560.0977 -0.6487 -0.158 0.5028 0.8441 0.2979 -0.1407 -0.423
1305033560.1376 -0.6427 -0.1696 0.5019 0.8405 0.3077 -0.1453 -0.4216
1305033560.1478 -0.6411 -0.1728 0.5017 0.8403 0.3102 -0.1456 -0.42
1305033560.2276 -0.6249 -0.1997 0.5052 0.8385 0.3335 -0.1363 -0.4088
1305033560.2376 -0.6227 -0.2031 0.5055 0.8383 0.3357 -0.1363 -0.4073
1305033560.2677 -0.6168 -0.2125 0.5059 0.8353 0.3421 -0.14 -0.4069
1305033560.2977 -0.6103 -0.2223 0.5066 0.8333 0.3484 -0.1431 -0.4047
1305033560.3176 -0.6056 -0.2294 0.5072 0.832 0.3541 -0.1452 -0.4018
1305033560.3176 -0.6056 -0.2294 0.5072 0.832 0.3541 -0.1452 -0.4018
1305033560.3176 -0.6056 -0.2294 0.5072 0.832 0.3541 -0.1452 -0.4018
1305033560.3176 -0.6056 -0.2294 0.5072 0.832 0.3541 -0.1452 -0.4018
